Occitanie,43.5512326,1.5941901,2 Rue Caroline Aigle,31570,SAINTE-FOY-D'AIGREFEUILLE,ChIJgbxyI6qWrhIRKF3_VmcnQ6w,,,,,www.blanchisserie-pressing-toulouse.fr,,,Blanchisserie Toulouse Lauragais ,T�l : 05 61 39 23 79  -  Fax : 05 62 18 44 77,869081100,Blanchisserie industrielle - Nettoyage de v�tement - Pressing industriel - Nettoyage de fourrure,"https://maps.googleapis.com/maps/api/geocode/xml?address=2+r+Aigle,31570,SAiNTE+FOY+D'AiGREFEUiLLE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.4676765,1.3284844,50 Avenue Jacques Douzans,31600,MURET,ChIJw1S5OC3IrhIRpV_44jBxd6E,,,,,,lundi : 14h30 - 19h30<br>mardi : 08h30 - 13h00 et 14h30 - 19h30<br>mercredi : 08h30 - 13h00 et 14h30 - 19h30<br>jeudi : 08h30 - 13h00 et 14h30 - 19h30<br>vendredi : 08h30 - 13h00 et 14h30 - 19h30<br>samedi : 09h00 - 18h00,Particuliers - Professionnels,Atrium,T�l : 05 61 51 17 87,561511787,Pressing - Blanchisserie - Laverie - R�alisation de retouches - Repassage - Carte de fid�lit�,"https://maps.googleapis.com/maps/api/geocode/xml?address=50+av+Jacques+Douzans,31071,TOULOUSE+CEDEX+7%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.4586577,1.3260118,3 Avenue des Pyr�n�es,31600,MURET,ChIJ49yE5crJrhIRClzftcPV_jU,20,14.5,5.1,,,mardi : 09h00 - 12h30 et 14h30 - 19h30<br>mercredi : 09h00 - 12h30 et 14h30 - 19h30<br>jeudi : 09h00 - 12h30 et 14h30 - 19h30<br>vendredi : 09h00 - 12h30 et 14h30 - 19h30<br>samedi : 09h00 - 12h30 et 14h30 - 19h30,,FERREIRA,Caetano Ferreira  T�l : 05 61 51 28 95,561512895,Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=3+av+Pyrenees,31600,MURET%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5662724,1.5201007,3 All�e des Champs Pinsons,31650,SAINT-ORENS-DE-GAMEVILLE,ChIJUzUkk_W9rhIRSvBdDYP9h8Q,,,,,www.5asec.fr,lundi : 08h30 - 20h00<br>mardi : 08h30 - 20h00<br>mercredi : 08h30 - 20h00<br>jeudi : 08h30 - 20h00<br>vendredi : 08h30 - 20h00<br>samedi : 08h30 - 20h00,,Pressing'nco,T�l : 05 61 39 08 79,561390879,Retouches - Couture - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Repassage,"https://maps.googleapis.com/maps/api/geocode/xml?address=3+all+Champs+Pinsons,31650,SAiNT+ORENS+DE+GAMEViLLE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5535087,1.5084111,629 Rue Max Planck,31670,LAB�GE,ChIJbaulruO9rhIRTISoUN88D6I,,,,,www.terredepastel.com,lundi : 10h00 - 12h30 et 13h30 - 18h00<br>mardi : 10h00 - 12h30 et 13h30 - 18h00<br>mercredi : 10h00 - 12h30 et 13h30 - 18h00<br>jeudi : 10h00 - 12h30 et 13h30 - 18h00<br>vendredi : 10h00 - 12h30 et 13h30 - 18h00,,Lavoir du pastel - Pressing et teinturerie de Cocagne,T�l : 05 61 21 67 51,5503803500,,"https://maps.googleapis.com/maps/api/geocode/xml?address=629+r+Max+Planck,31670,LABeGE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6454696,1.3720784,2 All�e Emile Zola,31700,BLAGNAC,ChIJCZrOOVylrhIRz_NMcqz1nIY,,,,,www.5asec.fr,lundi : 09h00 - 20h30<br>mardi : 09h00 - 20h30<br>mercredi : 09h00 - 20h30<br>jeudi : 09h00 - 20h30<br>vendredi : 09h00 - 20h30<br>samedi : 09h00 - 20h30,,5�sec,T�l : 05 61 15 60 65,561156065,Livraison � domicile - Nettoyage � sec - Pressing � domicile - Repassage de linge - Teinturerie - Amidonnage de v�tement - Linge au kilo - Repassage,"https://maps.googleapis.com/maps/api/geocode/xml?address=2+all+Emile+Zola,31700,BLAGNAC%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6480487,1.3361530,8 Rue Emile Dewoitine,31700,CORNEBARRIEU,ChIJhSx1FsivrhIRkT4xDy-bU6I,,,,,,lundi : 15h00 - 19h00<br>mardi : 08h00 - 19h00<br>mercredi : 08h00 - 19h00<br>jeudi : 08h00 - 19h00<br>vendredi : 08h00 - 13h00 et 15h00 - 19h00<br>samedi : 09h30 - 14h00,,Clean Press,T�l : 05 61 85 25 30,561852530,,"https://maps.googleapis.com/maps/api/geocode/xml?address=8+r+Emile+Dewoitine,31700,CORNEBARRiEU%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6084975,1.3393996,20 Rue d'Auch,31770,COLOMIERS,ChIJ3wM1qUewrhIRSJBmLaqSEzk,,,,,www.elite-pressing-colomiers.fr,lundi : 07h30 - 19h30<br>mardi : 07h30 - 19h30<br>mercredi : 07h30 - 19h30<br>jeudi : 07h30 - 19h30<br>vendredi : 07h30 - 19h30<br>samedi : 08h00 - 18h00,Particuliers - Collectivit�s,Elite Pressing,T�l : 05 61 78 22 27,939537400,Pressing - Nettoyage artisanal - Nettoyage de tapis - Nettoyage de tissus d'ameublement - Nettoyage de cuirs - nettoyage de tapis - nettoyage du cuir - nettoyage tissu d'ameublement - nettoyage de couette - pressing artisanal - nettoyage de costume,"https://maps.googleapis.com/maps/api/geocode/xml?address=20+r+Auch,31770,COLOMiERS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6966456,1.4236294,10 Rue Grande Rivi�re,31780,CASTELGINEST,ChIJD3TrpCKkrhIR4QllV4nwzYM,21,18,6,,www.castelpressing.com,lundi : 14h00 - 20h00<br>mardi : 07h30 - 12h30 et 13h30 - 20h00<br>mercredi : 07h30 - 12h30 et 13h30 - 20h00<br>jeudi : 07h30 - 12h30 et 13h30 - 20h00<br>vendredi : 07h30 - 12h30 et 13h30 - 20h00<br>samedi : 07h30 - 13h00 et 14h00 - 20h00,,Castel Pressing,T�l : 05 61 70 56 90,561705690,Nettoyage �cologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=10+Grande+Place,31780,CASTELGiNEST%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.7427041,1.3732206,Centre Cial Hers,31790,SAINT-JORY,ChIJx8Il9yymrhIRX24fXpRxKeg,,15,5,,,mardi : 09h00 - 12h30 et 14h30 - 19h15<br>mercredi : 09h00 - 12h30 et 14h30 - 19h15<br>jeudi : 09h00 - 12h30 et 14h30 - 19h15<br>vendredi : 09h00 - 12h30 et 14h30 - 19h15<br>samedi : 09h00 - 12h30 et 14h30 - 19h15,,Benchargui Suzanne,T�l : 05 61 35 76 58,561357658,Nettoyage �cologique - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=centre+cial+Hers,31790,SAiNT+JORY%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.1090515,0.7174525,Rue Lavoisier,31800,SAINT-GAUDENS,ChIJA_2rg4n8qBIRq3JBEi0MwGA,,,,,,,,Press'Eco,T�l : 05 61 89 05 15,561890515,,"https://maps.googleapis.com/maps/api/geocode/xml?address=r+Lavoisier,31800,SAiNT+GAUDENS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.1080908,0.7229182,19 Rue de la R�publique,31800,SAINT-GAUDENS,ChIJAbS_XY78qBIR7oW6CGaFiec,,,,,,lundi : 14h30 - 18h30<br>mardi : 08h30 - 12h00 et 14h00 - 19h00<br>mercredi : 08h30 - 12h00 et 14h00 - 19h00<br>jeudi : 08h30 - 12h00 et 14h00 - 19h00<br>vendredi : 08h30 - 12h00 et 14h00 - 19h00<br>samedi : 08h30 - 12h00 et 14h00 - 19h00,,Pressing Saun�,T�l : 05 61 89 06 61,561890661,,"https://maps.googleapis.com/maps/api/geocode/xml?address=19+r+Republique,31800,SAiNT+GAUDENS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.1080908,0.7229182,19 Rue de la R�publique,31800,SAINT-GAUDENS,ChIJAbS_XY78qBIR7oW6CGaFiec,,,,,,lundi : 14h30 - 18h30<br>mardi : 08h30 - 12h00 et 14h00 - 19h00<br>mercredi : 08h30 - 12h00 et 14h00 - 19h00<br>jeudi : 08h30 - 12h00 et 14h00 - 19h00<br>vendredi : 08h30 - 12h00 et 14h00 - 19h00<br>samedi : 08h30 - 12h00 et 14h00 - 19h00,,Teinturerie Saun�,T�l : 05 61 89 06 61,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=19+r+Republique,31800,SAiNT+GAUDENS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.1084125,0.7259611,64 Rue de la R�publique,31800,SAINT-GAUDENS,ChIJVazMlJH8qBIRA6hcC0UseIo,,,,,,mardi : 08h30 - 12h00 et 14h00 - 17h00<br>mercredi : 08h30 - 12h00 et 14h00 - 17h00<br>jeudi : 08h30 - 12h00 et 14h00 - 17h00<br>vendredi : 08h30 - 12h00 et 14h00 - 17h00<br>samedi : 09h00 - 12h00,,Neteco,T�l : 05 61 89 06 08,561890608,,"https://maps.googleapis.com/maps/api/geocode/xml?address=64+r+Republique,31800,SAiNT+GAUDENS%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.4341967,1.4328411,62 Rue de l'�glise,31810,VERNET,ChIJGX6ANtjGrhIRhOvxPzj_mnQ,,,,,,mardi : 09h00 - 12h30<br>mercredi : 09h00 - 12h00 et 14h30 - 19h30<br>jeudi : 09h00 - 12h00 et 14h30 - 19h30<br>vendredi : 09h00 - 12h00 et 14h30 - 19h30<br>samedi : 09h00 - 12h00,,Belinguier Isabelle,T�l : 09 67 83 72 87,967837287,,"https://maps.googleapis.com/maps/api/geocode/xml?address=62+r+Eglise,31810,VERNET%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6187950,1.2856154,3 Rue Principale,31820,PIBRAC,ChIJxWP88hyyrhIRHSVxLECHeQ8,20,9.5,3.66,,,mardi : 08h00 - 12h30 et 15h30 - 19h00<br>mercredi : 08h00 - 12h30 et 15h30 - 19h00<br>jeudi : 08h00 - 12h30 et 15h30 - 19h00<br>vendredi : 08h00 - 12h30 et 15h30 - 19h00<br>samedi : 09h00 - 16h00,,Pressing Sur Mon 31,T�l : 05 61 86 93 57,561869357,Retouches - Couture - Nettoyage �cologique - Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir,"https://maps.googleapis.com/maps/api/geocode/xml?address=Centre+Commercial+Sainte+Germaine+42+r+Principale,31820,PiBRAC%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5691194,1.3083591,Rue Pierre Loti,31830,PLAISANCE-DU-TOUCH,ChIJPfn9Yz-xrhIRKv0HzyOp4Ss,,,,,,mardi : 09h00 - 13h00 et 15h00 - 19h00<br>mercredi : 09h00 - 13h00 et 15h00 - 19h00<br>jeudi : 09h00 - 13h00 et 15h00 - 19h00<br>vendredi : 09h00 - 13h00 et 15h00 - 19h00<br>samedi : 09h00 - 13h00 et 15h00 - 17h00,,5�sec,T�l : 05 61 06 47 78,561064778,Repassage - Teinturerie - Nettoyage de tapis - Nettoyage de rideaux - Nettoyage du daim - Nettoyage du cuir - Retouches,"https://maps.googleapis.com/maps/api/geocode/xml?address=r+Pierre+Loti,31830,PLAiSANCE+DU+TOUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5658482,1.2978472,46 Avenue des Pyr�n�es,31830,PLAISANCE-DU-TOUCH,ChIJM-hxIVuxrhIR2DnKxWXgZ0Y,,,,,,,,Plaisance Pressing Plus,T�l : 05 61 07 31 86,561073186,,"https://maps.googleapis.com/maps/api/geocode/xml?address=46+av+Pyrenees,31830,PLAiSANCE+DU+TOUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6434780,1.5226110,2 centre commercial le village,31850,MONTRAB�,ChIJBcbPUQqYrhIRu-CehY1o0ko,,,,,,,,Pressing Montrabe ,T�l : 05 34 36 60 75,534366075,,"https://maps.googleapis.com/maps/api/geocode/xml?address=Centre+Comm+Centre+Commercia+2+centre+cial+Village,31850,MONTRABe%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.4648176,1.3968665,20 Chemin des Agries,31860,LABARTHE-SUR-L�ZE,ChIJPe4d25rHrhIRfx4nOOl4_RI,,,,,,mardi : 08h00 - 12h30 et 14h00 - 19h00<br>mercredi : 08h00 - 12h30 et 14h00 - 19h00<br>jeudi : 08h00 - 12h30 et 14h00 - 19h00<br>vendredi : 08h00 - 12h30 et 14h00 - 19h00<br>samedi : 08h00 - 12h30,Particuliers - Professionnels,Lav' Store,T�l : 05 34 47 51 93,534475193,Nettoyage - S�chage - Repassage - Tous v�tements - Tous tissus d'ameublement - Relais Colis - Carte Clean Way - Retouches - Repassage au kg,"https://maps.googleapis.com/maps/api/geocode/xml?address=20+chem+des+Agries,31860,LABARTHE+SUR+LeZE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5767228,1.2754293,19 Avenue du Ch�teau d'Eau,31880,LA SALVETAT-SAINT-GILLES,ChIJA2Yr6cOzrhIRy_jWOq5MBZ8,,,,,,mardi : 08h30 - 12h30 et 14h00 - 19h00<br>mercredi : 08h30 - 12h30 et 14h00 - 19h00<br>jeudi : 08h30 - 12h30 et 14h00 - 19h00<br>vendredi : 08h30 - 12h30 et 14h00 - 19h00<br>samedi : 08h30 - 13h00,Particuliers,PRESSING LA LAVANDIERE,T�l : 05 61 06 63 24,561066324,Repassage - nettoyage de linge - Pressing �cologique - Blanchissement - Repassage au poids - Couture - Retouche,"https://maps.googleapis.com/maps/api/geocode/xml?address=19+Bis+av+Chateau+D'Eau,31880,LA+SALVETAT+SAiNT+GiLLES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.5767228,1.2754293,19 Avenue du Ch�teau d'Eau,31880,LA SALVETAT-SAINT-GILLES,ChIJA2Yr6cOzrhIRy_jWOq5MBZ8,,,,,,mardi : 08h30 - 12h30 et 14h00 - 19h00<br>mercredi : 08h30 - 12h30 et 14h00 - 19h00<br>jeudi : 08h30 - 12h30 et 14h00 - 19h00<br>vendredi : 08h30 - 12h30 et 14h00 - 19h00<br>samedi : 08h30 - 13h00,Particuliers,La Lavandi�re,T�l : 05 61 06 63 24,561066324,Repassage - nettoyage de linge - Pressing �cologique - Blanchissement - Repassage au poids - Couture - Retouche,"https://maps.googleapis.com/maps/api/geocode/xml?address=19+Ter+av+du+Chateau+D'Eau,31880,LA+SALVETAT+SAiNT+GiLLES%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6297603,0.5815411,Rue du Corps Franc Pommies,32000,AUCH,ChIJbxbX3zWdqRIRcUm0aqNgYc0,,,,,,lundi : 09h15 - 19h00<br>mardi : 09h15 - 19h00<br>mercredi : 09h15 - 19h00<br>jeudi : 09h15 - 19h00<br>vendredi : 09h15 - 18h00<br>samedi : 09h15 - 18h00,Particuliers - Professionnels - Institutions,Net et Press'ing,T�l : 05 62 05 97 81,562059781,Aquanettoyage - Livraison - Carte d'abonnement - Parking - Carte Clean Way,"https://maps.googleapis.com/maps/api/geocode/xml?address=centre+Commercial+Carrefour+av+Corps+Franc+Pommies,32000,AUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6639564,0.5889939,Chemin de Clarac,32000,AUCH,ChIJT6wFzpGCqRIRjzPwJuCPelo,,,,,,lundi : 09h00 - 19h30<br>mardi : 09h00 - 19h30<br>mercredi : 09h00 - 19h30<br>jeudi : 09h00 - 19h30<br>vendredi : 09h00 - 19h30<br>samedi : 09h00 - 19h30,Particuliers - Professionnels,NET PLUS,T�l : 05 62 05 95 92,562059592,Nettoyage de cuir - Repassage - Retouche,"https://maps.googleapis.com/maps/api/geocode/xml?address=chem+Clarac,32000,AUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6380131,0.5839964,26 Avenue des Pyr�n�es,32000,AUCH,ChIJV5jEDLWCqRIRFs1aYF7WUDI,,,,,,,,Pressing des Pyren�es,T�l : 05 62 61 87 49,562618749,Laverie automatique - Nettoyage de v�tement - Repassage traditionnel,"https://maps.googleapis.com/maps/api/geocode/xml?address=26+av+Pyrenees,32000,AUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6482103,0.5862727,22 Rue Gambetta,32000,AUCH,ChIJ29xPdLmCqRIRLSwfaDMihho,,,,,,,,Pressing Gambetta ,Mobile : 06 38 18 33 66,638183366,,"https://maps.googleapis.com/maps/api/geocode/xml?address=22+r+Gambetta,32000,AUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6496130,0.5884906,2 Rue Marceau,32000,AUCH,EiEyIFJ1ZSBNYXJjZWF1LCAzMjAwMCBBdWNoLCBGcmFuY2U,,,,,,mardi : 09h00 - 12h00 et 14h00 - 19h00<br>mercredi : 09h00 - 12h00 et 14h00 - 19h00<br>jeudi : 09h00 - 12h00 et 14h00 - 19h00<br>vendredi : 09h00 - 12h00 et 14h00 - 19h00<br>samedi : 09h00 - 12h00 et 14h00 - 19h00,,Pressing Marceau,T�l : 05 62 05 36 11,562053611,,"https://maps.googleapis.com/maps/api/geocode/xml?address=2+Bis+pl+Marceau,32000,AUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6658340,0.5925170,Lieu dit Clarac,32000,AUCH,ChIJMeyQU4WCqRIRH6lNyh6HNt4,,,,,,lundi : 09h00 - 19h30<br>mardi : 09h00 - 19h30<br>mercredi : 09h00 - 19h30<br>jeudi : 09h00 - 19h30<br>vendredi : 09h00 - 19h30<br>samedi : 09h00 - 19h30,Particuliers - Professionnels,Net plus,T�l : 05 62 05 95 92,562059592,Nettoyage de cuir - Repassage - Retouche,"https://maps.googleapis.com/maps/api/geocode/xml?address=Zone+de+clarac+GAL+de+Leclerc,32000,AUCH%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6242708,0.8783714,12 Rue du Coll�ge,32200,GIMONT,ChIJ0Vd_3m9oqRIRz86nOosXd18,,,,,,,,Sarnais ,Mobile : 06 42 99 07 17,642990717,,"https://maps.googleapis.com/maps/api/geocode/xml?address=12+r+College,32200,GiMONT%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.8517313,0.6613270,50 Avenue Paul Val�ry,32500,FLEURANCE,ChIJWUUOkBPUqxIRxY2jmcn-d4I,,,,,,,,LAVOTEC,T�l : 05 62 07 24 88,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=50+bd+Paul+Valery,32500,FLEURANCE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.6135957,1.0920912,26 Rue Jean Jaur�s,32600,L'ISLE-JOURDAIN,EjIyNiBSdWUgSmVhbiBKYXVyw6hzLCAzMjYwMCBMJ0lzbGUtSm91cmRhaW4sIEZyYW5jZQ,,,,,,lundi : 09h00 - 12h00 et 14h00 - 18h30<br>mardi : 09h00 - 12h00<br>mercredi : 09h00 - 12h00 et 14h00 - 18h30<br>jeudi : 09h00 - 12h00 et 14h00 - 18h30<br>vendredi : 09h00 - 12h00 et 14h00 - 18h30<br>samedi : 09h00 - 12h00 et 14h00 - 18h30,,Meireles Sylvie,Mobile : 07 78 19 28 12,778192812,,"https://maps.googleapis.com/maps/api/geocode/xml?address=26+r+Jean+Jaures,32600,L'iSLE+JOURDAiN%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.8608107,0.1034073,3 Boulevard Saint-Blancat,32800,EAUZE,ChIJ_R9FkIUDqhIRC4MLNbwhFHI,,,,,,mardi : 09h00 - 12h30 et 15h00 - 19h00<br>mercredi : 09h00 - 12h30 et 15h00 - 19h00<br>jeudi : 09h00 - 12h30 et 15h00 - 19h00<br>vendredi : 09h00 - 12h30 et 15h00 - 19h00<br>samedi : 09h00 - 12h30 et 15h00 - 18h00,,Dussans Marie-France,,562099909,,"https://maps.googleapis.com/maps/api/geocode/xml?address=3+bd+St+Blancat,32800,EAUZE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Occitanie,43.8597523,0.1013504,4 Place de la Libert�,32800,EAUZE,ChIJT8_Go48DqhIRbq96EK_zcXs,,,,,,mardi : 08h30 - 12h00 et 14h30 - 19h00<br>mercredi : 08h30 - 12h00 et 14h30 - 19h00<br>jeudi : 08h30 - 12h00<br>vendredi : 08h30 - 12h00 et 14h30 - 19h00<br>samedi : 08h30 - 12h00,,Gillet Beno�t,T�l : 05 62 09 75 47,562097547,,"https://maps.googleapis.com/maps/api/geocode/xml?address=4+pl+Liberte,32800,EAUZE%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
Provence-Alpes-C�te d'Azur,43.1724312,6.5288724,Le Malatra,83240,CAVALAIRE SUR MER,ChIJCwuBIE7OzhIRXDVvi_dQYuA,,,,,,lundi : 08h00 - 19h30<br>mardi : 08h00 - 19h30<br>mercredi : 08h00 - 19h30<br>jeudi : 08h00 - 19h30<br>vendredi : 08h00 - 19h30<br>samedi : 08h00 - 19h30,,Pressing De La Baie,Mobile : 06 24 14 50 11,,,"https://maps.googleapis.com/maps/api/geocode/xml?address=330+av+Mar+Lyautey,83240,CAVALAiRE+SUR+MER%&key=AIzaSyDFRIONU_OSk4JDwLelSPm3MHEMtWx777Y",https://maps.googleapis.com/maps/api/js?key=AIzaSyCmEhv8bh-Cdr1iCJEIuAVIM_2-__0WMdw&callback=initMap
